,FinInstrmGnlAttrbts.Id,FinInstrmGnlAttrbts.FullNm,FinInstrmGnlAttrbts.ClssfctnTp,FinInstrmGnlAttrbts.CmmdtyDerivInd,FinInstrmGnlAttrbts.NtnlCcy,Issr
213,DE000C7A2EC7,LOL5 SI 20221230 PS AM C 300.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
214,DE000C7A2ED5,LOL5 SI 20221230 PS AM P 300.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
215,DE000C7A2EE3,LOL5 SI 20221230 PS AM C 305.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
216,DE000C7A2EF0,LOL5 SI 20221230 PS AM P 305.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
217,DE000C7A2EG8,LOL5 SI 20221230 PS AM C 310.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
218,DE000C7A2EH6,LOL5 SI 20221230 PS AM P 310.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
219,DE000C7A2EJ2,LOL5 SI 20221230 PS AM C 315.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
220,DE000C7A2EK0,LOL5 SI 20221230 PS AM P 315.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
221,DE000C7A2EL8,LOL5 SI 20221230 PS AM C 320.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
222,DE000C7A2EM6,LOL5 SI 20221230 PS AM P 320.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
223,DE000C7A2EN4,LOL5 SI 20221230 PS AM C 325.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
224,DE000C7A2EP9,LOL5 SI 20221230 PS AM P 325.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
225,DE000C7A2EQ7,LOL5 SI 20221230 PS AM C 330.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
226,DE000C7A2ER5,LOL5 SI 20221230 PS AM P 330.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
227,DE000C7A2ES3,LOL5 SI 20221230 PS AM C 335.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
228,DE000C7A2ET1,LOL5 SI 20221230 PS AM P 335.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
229,DE000C7A2EU9,LOL5 SI 20221230 PS AM C 340.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
230,DE000C7A2EV7,LOL5 SI 20221230 PS AM P 340.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
231,DE000C7A20J2,ASM5 SI 20221230 PS AM C 370.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
232,DE000C7A20K0,ASM5 SI 20221230 PS AM P 370.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
233,DE000C7A20L8,ASM5 SI 20221230 PS AM C 375.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
234,DE000C7A20M6,ASM5 SI 20221230 PS AM P 375.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
235,DE000C7A20N4,ASM5 SI 20221230 PS AM C 380.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
236,DE000C7A20P9,ASM5 SI 20221230 PS AM P 380.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
237,DE000C7A20Q7,ASM5 SI 20221230 PS AM C 385.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
238,DE000C7A20R5,ASM5 SI 20221230 PS AM P 385.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
239,DE000C7A20S3,ASM5 SI 20221230 PS AM C 390.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
240,DE000C7A20T1,ASM5 SI 20221230 PS AM P 390.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
241,DE000C7A20U9,ASM5 SI 20221230 PS AM C 395.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
242,DE000C7A20V7,ASM5 SI 20221230 PS AM P 395.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
243,DE000C7A20W5,ASM5 SI 20221230 PS AM C 400.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
244,DE000C7A20X3,ASM5 SI 20221230 PS AM P 400.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
245,DE000C7A20Y1,ASM5 SI 20221230 PS AM C 410.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
246,DE000C7A20Z8,ASM5 SI 20221230 PS AM P 410.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
247,DE000C7A21A9,ASM5 SI 20221230 PS AM C 470.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
248,DE000C7A21B7,ASM5 SI 20221230 PS AM P 470.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
249,DE000C7A21C5,ASM5 SI 20221230 PS AM C 480.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
250,DE000C7A21D3,ASM5 SI 20221230 PS AM P 480.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
251,DE000C7A21E1,ASM5 SI 20221230 PS AM C 490.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
252,DE000C7A21F8,ASM5 SI 20221230 PS AM P 490.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
253,DE000C7A21G6,ASM5 SI 20221230 PS AM C 0.01 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
254,DE000C7A2506,AXA5 SI 20221230 PS AM P 20.60 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
255,DE000C7A2514,AXA5 SI 20221230 PS AM C 20.80 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
256,DE000C7A2522,AXA5 SI 20221230 PS AM P 20.80 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
257,DE000C7A2530,AXA5 SI 20221230 PS AM C 21.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
258,DE000C7A2548,AXA5 SI 20221230 PS AM P 21.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
259,DE000C7A2555,AXA5 SI 20221230 PS AM C 21.20 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
260,DE000C7A2563,AXA5 SI 20221230 PS AM P 21.20 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
261,DE000C7A2571,AXA5 SI 20221230 PS AM C 21.40 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
262,DE000C7A2589,AXA5 SI 20221230 PS AM P 21.40 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
263,DE000C7A2597,AXA5 SI 20221230 PS AM C 21.60 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
264,DE000C7A25N3,AXA5 SI 20221230 PS AM C 20.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
265,DE000C7A25Q6,AXA5 SI 20221230 PS AM P 20.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
266,DE000C7A25S2,AXA5 SI 20221230 PS AM C 20.20 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
267,DE000C7A25U8,AXA5 SI 20221230 PS AM P 20.20 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
268,DE000C7A25W4,AXA5 SI 20221230 PS AM C 20.40 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
269,DE000C7A25Y0,AXA5 SI 20221230 PS AM P 20.40 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
270,DE000C7A25Z7,AXA5 SI 20221230 PS AM C 20.60 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
271,DE000C7A26A8,AXA5 SI 20221230 PS AM P 21.60 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
272,DE000C7A26B6,AXA5 SI 20221230 PS AM C 21.80 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
273,DE000C7A26C4,AXA5 SI 20221230 PS AM P 21.80 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
274,DE000C7A26D2,AXA5 SI 20221230 PS AM C 22.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
275,DE000C7A26E0,AXA5 SI 20221230 PS AM P 22.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
276,DE000C7A26F7,AXA5 SI 20221230 PS AM C 22.20 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
277,DE000C7A26G5,AXA5 SI 20221230 PS AM P 22.20 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
278,DE000C7A26H3,AXA5 SI 20221230 PS AM C 22.40 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
279,DE000C7A26J9,AXA5 SI 20221230 PS AM P 22.40 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
280,DE000C7A26K7,AXA5 SI 20221230 PS AM C 22.60 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
281,DE000C7A26L5,AXA5 SI 20221230 PS AM P 22.60 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
282,DE000C7A26M3,AXA5 SI 20221230 PS AM C 22.80 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
283,DE000C7A26N1,AXA5 SI 20221230 PS AM P 22.80 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
284,DE000C7A26P6,AXA5 SI 20221230 PS AM C 23.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
285,DE000C7A26Q4,AXA5 SI 20221230 PS AM P 23.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
286,DE000C7A26R2,AXA5 SI 20221230 PS AM C 23.20 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
287,DE000C7A26S0,AXA5 SI 20221230 PS AM P 23.20 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
288,DE000C7A26T8,AXA5 SI 20221230 PS AM C 23.40 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
289,DE000C7A26U6,AXA5 SI 20221230 PS AM P 23.40 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
290,DE000C7A26V4,AXA5 SI 20221230 PS AM C 23.60 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
291,DE000C7A26W2,AXA5 SI 20221230 PS AM P 23.60 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
292,DE000C7A26X0,AXA5 SI 20221230 PS AM C 0.01 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
293,DE000C7A2803,BAS5 SI 20221230 PS AM C 35.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
294,DE000C7A2811,BAS5 SI 20221230 PS AM P 35.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
295,DE000C7A2829,BAS5 SI 20221230 PS AM C 36.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
296,DE000C7A2837,BAS5 SI 20221230 PS AM P 36.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
297,DE000C7A2845,BAS5 SI 20221230 PS AM C 36.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
298,DE000C7A2852,BAS5 SI 20221230 PS AM P 36.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
299,DE000C7A2860,BAS5 SI 20221230 PS AM C 37.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
300,DE000C7A2878,BAS5 SI 20221230 PS AM P 37.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
301,DE000C7A2886,BAS5 SI 20221230 PS AM C 37.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
302,DE000C7A2894,BAS5 SI 20221230 PS AM P 37.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
303,DE000C7A28L1,BAS5 SI 20221230 PS AM C 32.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
304,DE000C7A28M9,BAS5 SI 20221230 PS AM P 32.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
305,DE000C7A28N7,BAS5 SI 20221230 PS AM C 32.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
306,DE000C7A28P2,BAS5 SI 20221230 PS AM P 32.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
307,DE000C7A28Q0,BAS5 SI 20221230 PS AM C 33.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
308,DE000C7A28R8,BAS5 SI 20221230 PS AM P 33.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
309,DE000C7A28S6,BAS5 SI 20221230 PS AM C 33.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
310,DE000C7A28T4,BAS5 SI 20221230 PS AM P 33.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
311,DE000C7A28U2,BAS5 SI 20221230 PS AM C 34.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
312,DE000C7A28V0,BAS5 SI 20221230 PS AM P 34.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
313,DE000C7A28W8,BAS5 SI 20221230 PS AM C 34.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
314,DE000C7A28X6,BAS5 SI 20221230 PS AM P 34.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
315,DE000C7A28Y4,BAS5 SI 20221230 PS AM C 35.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
316,DE000C7A28Z1,BAS5 SI 20221230 PS AM P 35.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
317,DE000C7A2902,BAS5 SI 20221230 PS AM C 43.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
318,DE000C7A2910,BAS5 SI 20221230 PS AM P 43.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
319,DE000C7A2928,BAS5 SI 20221230 PS AM C 0.01 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
320,DE000C7A2993,BAW5 SI 20221230 PS AM C 41.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
321,DE000C7A29A2,BAS5 SI 20221230 PS AM C 38.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
322,DE000C7A29B0,BAS5 SI 20221230 PS AM P 38.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
323,DE000C7A29C8,BAS5 SI 20221230 PS AM C 38.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
324,DE000C7A29D6,BAS5 SI 20221230 PS AM P 38.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
325,DE000C7A29E4,BAS5 SI 20221230 PS AM C 39.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
326,DE000C7A29G9,BAS5 SI 20221230 PS AM P 39.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
327,DE000C7A29J3,BAS5 SI 20221230 PS AM C 39.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
328,DE000C7A29K1,BAS5 SI 20221230 PS AM P 39.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
329,DE000C7A29L9,BAS5 SI 20221230 PS AM C 40.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
330,DE000C7A29M7,BAS5 SI 20221230 PS AM P 40.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
331,DE000C7A29P0,BAS5 SI 20221230 PS AM C 40.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
332,DE000C7A29R6,BAS5 SI 20221230 PS AM P 40.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
333,DE000C7A29S4,BAS5 SI 20221230 PS AM C 41.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
334,DE000C7A29T2,BAS5 SI 20221230 PS AM P 41.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
335,DE000C7A29U0,BAS5 SI 20221230 PS AM C 41.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
336,DE000C7A29V8,BAS5 SI 20221230 PS AM P 41.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
337,DE000C7A29W6,BAS5 SI 20221230 PS AM C 42.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
338,DE000C7A29X4,BAS5 SI 20221230 PS AM P 42.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
339,DE000C7A29Y2,BAS5 SI 20221230 PS AM C 42.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
340,DE000C7A29Z9,BAS5 SI 20221230 PS AM P 42.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
341,DE000C7A2AA9,LIW5 SI 20221230 PS AM P 300.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
342,DE000C7A2AB7,LIW5 SI 20221230 PS AM C 305.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
343,DE000C7A1N55,UBL5 SI 20221230 PS AM P 41.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
344,DE000C7A1N63,UBL5 SI 20221230 PS AM C 42.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
345,DE000C7A1N71,UBL5 SI 20221230 PS AM P 42.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
346,DE000C7A1N89,UBL5 SI 20221230 PS AM C 42.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
347,DE000C7A1N97,UBL5 SI 20221230 PS AM P 42.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
348,DE000C7A1NA4,UBL5 SI 20221230 PS AM C 34.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
349,DE000C7A1NB2,UBL5 SI 20221230 PS AM P 34.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
350,DE000C7A1NC0,UBL5 SI 20221230 PS AM C 35.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
351,DE000C7A1ND8,UBL5 SI 20221230 PS AM P 35.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
352,DE000C7A1NE6,UBL5 SI 20221230 PS AM C 35.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
353,DE000C7A1NF3,UBL5 SI 20221230 PS AM P 35.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
354,DE000C7A1NG1,UBL5 SI 20221230 PS AM C 36.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
355,DE000C7A1NH9,UBL5 SI 20221230 PS AM P 36.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
356,DE000C7A1NJ5,UBL5 SI 20221230 PS AM C 36.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
357,DE000C7A1NK3,UBL5 SI 20221230 PS AM P 36.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
358,DE000C7A1NL1,UBL5 SI 20221230 PS AM C 37.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
359,DE000C7A1NM9,UBL5 SI 20221230 PS AM P 37.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
360,DE000C7A1NN7,UBL5 SI 20221230 PS AM C 37.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
361,DE000C7A1NP2,UBL5 SI 20221230 PS AM P 37.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
362,DE000C7A1NQ0,UBL5 SI 20221230 PS AM C 38.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
363,DE000C7A1NR8,UBL5 SI 20221230 PS AM P 38.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
364,DE000C7A1NS6,UBL5 SI 20221230 PS AM C 38.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
365,DE000C7A1NT4,UBL5 SI 20221230 PS AM P 38.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
366,DE000C7A1NU2,UBL5 SI 20221230 PS AM C 39.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
367,DE000C7A1NV0,UBL5 SI 20221230 PS AM P 39.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
368,DE000C7A1NW8,UBL5 SI 20221230 PS AM C 39.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
369,DE000C7A1NX6,UBL5 SI 20221230 PS AM P 39.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
370,DE000C7A1NY4,UBL5 SI 20221230 PS AM C 40.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
371,DE000C7A1NZ1,UBL5 SI 20221230 PS AM P 40.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
372,DE000C7A1PA9,UBL5 SI 20221230 PS AM C 43.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
373,DE000C7A1PB7,UBL5 SI 20221230 PS AM P 43.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
374,DE000C7A1PC5,UBL5 SI 20221230 PS AM C 43.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
375,DE000C7A1PD3,UBL5 SI 20221230 PS AM P 43.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
376,DE000C7A1PE1,UBL5 SI 20221230 PS AM C 0.01 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
377,DE000C7A1Q03,UBS5 SI 20221230 PS AM P 12.60 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
378,DE000C7A1Q11,UBS5 SI 20221230 PS AM C 12.80 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
379,DE000C7A1Q29,UBS5 SI 20221230 PS AM P 12.80 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
380,DE000C7A1Q37,UBS5 SI 20221230 PS AM C 13.00 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
381,DE000C7A1Q45,UBS5 SI 20221230 PS AM P 13.00 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
382,DE000C7A1Q52,UBS5 SI 20221230 PS AM C 13.20 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
383,DE000C7A1Q60,UBS5 SI 20221230 PS AM P 13.20 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
384,DE000C7A1Q78,UBS5 SI 20221230 PS AM C 13.40 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
385,DE000C7A1Q86,UBS5 SI 20221230 PS AM P 13.40 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
386,DE000C7A1Q94,UBS5 SI 20221230 PS AM C 13.60 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
387,DE000C7A1QT7,UBS5 SI 20221230 PS AM C 12.00 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
388,DE000C7A1QU5,UBS5 SI 20221230 PS AM P 12.00 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
389,DE000C7A1QV3,UBS5 SI 20221230 PS AM C 12.20 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
390,DE000C7A1QW1,UBS5 SI 20221230 PS AM P 12.20 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
391,DE000C7A1QX9,UBS5 SI 20221230 PS AM C 12.40 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
392,DE000C7A1QY7,UBS5 SI 20221230 PS AM P 12.40 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
393,DE000C7A1QZ4,UBS5 SI 20221230 PS AM C 12.60 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
394,DE000C7A1RA5,UBS5 SI 20221230 PS AM P 13.60 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
395,DE000C7A1RB3,UBS5 SI 20221230 PS AM C 13.80 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
396,DE000C7A1RC1,UBS5 SI 20221230 PS AM P 13.80 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
397,DE000C7A1RD9,UBS5 SI 20221230 PS AM C 14.00 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
398,DE000C7A1RE7,UBS5 SI 20221230 PS AM P 14.00 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
399,DE000C7A1RF4,UBS5 SI 20221230 PS AM C 14.20 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
400,DE000C7A1RG2,UBS5 SI 20221230 PS AM P 14.20 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
401,DE000C7A1RH0,UBS5 SI 20221230 PS AM C 14.40 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
402,DE000C7A1RJ6,UBS5 SI 20221230 PS AM P 14.40 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
403,DE000C7A1RK4,UBS5 SI 20221230 PS AM C 14.60 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
404,DE000C7A1RL2,UBS5 SI 20221230 PS AM P 14.60 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
405,DE000C7A1RM0,UBS5 SI 20221230 PS AM C 14.80 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
406,DE000C7A1RN8,UBS5 SI 20221230 PS AM P 14.80 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
407,DE000C7A1RP3,UBS5 SI 20221230 PS AM C 15.00 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
408,DE000C7A1RQ1,UBS5 SI 20221230 PS AM P 15.00 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
409,DE000C7A1RR9,UBS5 SI 20221230 PS AM C 15.20 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
410,DE000C7A1RS7,UBS5 SI 20221230 PS AM P 15.20 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
411,DE000C7A1RT5,UBS5 SI 20221230 PS AM C 15.40 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
412,DE000C7A1RU3,UBS5 SI 20221230 PS AM P 15.40 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
413,DE000C7A1RV1,UBS5 SI 20221230 PS AM C 15.60 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
414,DE000C7A1RW9,UBS5 SI 20221230 PS AM P 15.60 0,OPASPS,false,CHF,529900UT4DG0LG5R9O07
415,DE000C7A1RX7,UBS5 SI 20221230 PS AM C 0.01 0,OCASPS,false,CHF,529900UT4DG0LG5R9O07
416,DE000C7A1V06,UNI5 SI 20221230 PS AM C 41.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
417,DE000C7A1V14,UNI5 SI 20221230 PS AM P 41.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
418,DE000C7A1V22,UNI5 SI 20221230 PS AM C 41.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
419,DE000C7A1V30,UNI5 SI 20221230 PS AM P 41.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
420,DE000C7A1V48,UNI5 SI 20221230 PS AM C 42.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
421,DE000C7A1V55,UNI5 SI 20221230 PS AM P 42.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
422,DE000C7A1V63,UNI5 SI 20221230 PS AM C 42.50 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
423,DE000C7A1V71,UNI5 SI 20221230 PS AM P 42.50 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
424,DE000C7A1V89,UNI5 SI 20221230 PS AM C 43.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
425,DE000C7A1V97,UNI5 SI 20221230 PS AM P 43.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
426,DE000C7A1VW1,UNI5 SI 20221230 PS AM C 40.00 0,OCASPS,false,EUR,529900UT4DG0LG5R9O07
427,DE000C7A1VX9,UNI5 SI 20221230 PS AM P 40.00 0,OPASPS,false,EUR,529900UT4DG0LG5R9O07
